symbol,name,exchange,spot_amount,spot_date,spot_updated_at,asset_class,category,tracking_index,listing_date,latest_date,avg_amount_20,data_rows,is_active,filter_reason,universe_source,fetched_at
159873,医疗设备ETF天弘,SZ,11275442.1,2026-05-13,2026-05-13 15:34:51+08:00,A股股票,行业主题,医疗设备,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159875,新能源ETF嘉实,SZ,63223895.3,2026-05-13,2026-05-13 15:34:51+08:00,A股股票,行业主题,新能源,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159876,有色ETF华宝,SZ,83410039.7,2026-05-13,2026-05-13 15:34:54+08:00,A股股票,行业主题,有色,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159877,医疗ETF南方,SZ,2481110.848,2026-05-13,2026-05-13 15:34:09+08:00,A股股票,行业主题,医疗,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159880,有色ETF鹏华,SZ,55891850.8,2026-05-13,2026-05-13 15:34:57+08:00,A股股票,行业主题,有色鹏华,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159881,有色金属ETF国泰,SZ,11950801.7,2026-05-13,2026-05-13 15:34:12+08:00,A股股票,行业主题,有色金属,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159883,医疗器械ETF永赢,SZ,139181147.674,2026-05-13,2026-05-13 15:34:06+08:00,A股股票,行业主题,医疗器械永赢,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159885,碳中和ETF鹏华,SZ,2708601.2,2026-05-13,2026-05-13 15:34:45+08:00,A股股票,行业主题,碳中和鹏华,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159886,机械ETF富国,SZ,3489361.8,2026-05-13,2026-05-13 15:34:00+08:00,A股股票,行业主题,机械,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159887,银行ETF富国,SZ,69618771.2,2026-05-13,2026-05-13 15:34:54+08:00,A股股票,行业主题,银行,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159888,智能汽车ETF华夏,SZ,29868047.7,2026-05-13,2026-05-13 15:34:48+08:00,A股股票,行业主题,智能汽车,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159889,智能汽车ETF国泰,SZ,2762821.4,2026-05-13,2026-05-13 15:34:03+08:00,A股股票,行业主题,智能汽车,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159890,云计算ETF招商,SZ,58325972.5,2026-05-13,2026-05-13 15:34:51+08:00,A股股票,行业主题,云计算招商,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159891,医疗ETF建信,SZ,4637002.245,2026-05-13,2026-05-13 15:34:15+08:00,A股股票,行业主题,医疗建信,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159895,物联网ETF易方达,SZ,4622178.5,2026-05-13,2026-05-13 15:34:00+08:00,A股股票,行业主题,物联网,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159896,物联网ETF南方,SZ,3771782.9,2026-05-13,2026-05-13 15:34:06+08:00,A股股票,行业主题,物联网,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159898,医疗器械ETF招商,SZ,11199026.3,2026-05-13,2026-05-13 15:34:09+08:00,A股股票,行业主题,医疗器械招商,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159899,软件ETF招商,SZ,38313365.373,2026-05-13,2026-05-13 15:34:12+08:00,A股股票,行业主题,软件招商,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159901,深证100ETF易方达,SZ,755151607.997,2026-05-13,2026-05-13 15:34:09+08:00,A股股票,宽基,深证100,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159902,中小100ETF华夏,SZ,12438397.0,2026-05-13,2026-05-13 15:34:54+08:00,A股股票,行业主题,中小100,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159903,深成ETF南方,SZ,21106531.795,2026-05-13,2026-05-13 15:34:03+08:00,A股股票,行业主题,深成,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159905,红利ETF工银,SZ,25953696.8,2026-05-13,2026-05-13 15:34:15+08:00,A股股票,风格,红利工银,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159906,深成长ETF大成,SZ,7791991.8,2026-05-13,2026-05-13 15:34:18+08:00,A股股票,风格,深成长大成,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159907,国证2000ETF广发,SZ,10261624.7,2026-05-13,2026-05-13 15:34:57+08:00,A股股票,行业主题,国证2000,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159908,创业板ETF博时,SZ,41211491.3,2026-05-13,2026-05-13 15:34:21+08:00,A股股票,宽基,创业板,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159909,TMT50ETF招商,SZ,6547041.54,2026-05-13,2026-05-13 15:34:24+08:00,A股股票,行业主题,TMT50招商,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159910,基本面120ETF嘉实,SZ,411948.3,2026-05-13,2026-05-13 15:34:18+08:00,A股股票,行业主题,基本面120,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159912,深300ETF汇添富,SZ,1792363.2,2026-05-13,2026-05-13 15:34:06+08:00,A股股票,行业主题,深300,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159913,深价值ETF交银,SZ,891115.0,2026-05-13,2026-05-13 15:34:21+08:00,A股股票,风格,深价值交银,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159915,创业板ETF易方达,SZ,4827427703.022,2026-05-13,2026-05-13 15:34:24+08:00,A股股票,宽基,创业板,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159916,基本面ETF建信,SZ,11536180.9,2026-05-13,2026-05-13 15:34:00+08:00,A股股票,行业主题,基本面建信,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159918,中创400ETF嘉实,SZ,334936.4,2026-05-13,2026-05-13 15:34:27+08:00,A股股票,行业主题,中创400,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159919,沪深300ETF嘉实,SZ,3299059552.868,2026-05-13,2026-05-13 15:34:03+08:00,A股股票,宽基,沪深300,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159922,中证500ETF嘉实,SZ,663202033.101,2026-05-13,2026-05-13 15:34:30+08:00,A股股票,宽基,中证500,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159923,中证A100ETF大成,SZ,776942.5,2026-05-13,2026-05-13 15:34:30+08:00,A股股票,宽基,中证A100大成,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159925,沪深300ETF南方,SZ,101076008.392,2026-05-13,2026-05-13 15:34:33+08:00,A股股票,宽基,沪深300,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159928,消费ETF汇添富,SZ,268330973.2,2026-05-13,2026-05-13 15:34:36+08:00,A股股票,行业主题,消费,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159929,医药ETF汇添富,SZ,62184007.9,2026-05-13,2026-05-13 15:34:06+08:00,A股股票,行业主题,医药,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159930,能源ETF汇添富,SZ,59445348.6,2026-05-13,2026-05-13 15:34:33+08:00,A股股票,行业主题,能源,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159931,金融地产ETF汇添富,SZ,743178.9,2026-05-13,2026-05-13 15:34:36+08:00,A股股票,行业主题,金融地产,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159933,金融地产ETF国投瑞银,SZ,43121.2,2026-05-13,2026-05-13 15:34:39+08:00,A股股票,行业主题,金融地产国投瑞银,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159935,中证500ETF景顺,SZ,6391657.8,2026-05-13,2026-05-13 15:34:12+08:00,A股股票,宽基,中证500景顺,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159936,可选消费ETF广发,SZ,3827928.1,2026-05-13,2026-05-13 15:34:12+08:00,A股股票,行业主题,可选消费,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159938,医药ETF广发,SZ,33244699.1,2026-05-13,2026-05-13 15:34:15+08:00,A股股票,行业主题,医药,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159939,信息技术ETF广发,SZ,92822225.2,2026-05-13,2026-05-13 15:34:15+08:00,A股股票,行业主题,信息技术,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159940,金融地产ETF广发,SZ,1323044.2,2026-05-13,2026-05-13 15:34:18+08:00,A股股票,行业主题,金融地产,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159943,深证成指ETF大成,SZ,13807586.941,2026-05-13,2026-05-13 15:34:21+08:00,A股股票,宽基,深证成指大成,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159944,材料ETF广发,SZ,21770343.1,2026-05-13,2026-05-13 15:34:42+08:00,A股股票,行业主题,材料,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159945,能源ETF广发,SZ,9443020.9,2026-05-13,2026-05-13 15:34:15+08:00,A股股票,行业主题,能源,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159948,创业板ETF南方,SZ,75653000.281,2026-05-13,2026-05-13 15:34:18+08:00,A股股票,宽基,创业板,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159949,创业板50ETF华安,SZ,1947641804.877,2026-05-13,2026-05-13 15:34:24+08:00,A股股票,宽基,创业板50华安,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159952,创业板ETF广发,SZ,520215127.9,2026-05-13,2026-05-13 15:34:21+08:00,A股股票,宽基,创业板,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159956,创业板ETF建信,SZ,9964190.6,2026-05-13,2026-05-13 15:34:42+08:00,A股股票,宽基,创业板建信,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159957,创业板ETF华夏,SZ,261162986.6,2026-05-13,2026-05-13 15:34:45+08:00,A股股票,宽基,创业板,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159958,创业板ETF工银,SZ,10105186.1,2026-05-13,2026-05-13 15:34:24+08:00,A股股票,宽基,创业板工银,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159959,央企ETF银华,SZ,299761.1,2026-05-13,2026-05-13 15:34:48+08:00,A股股票,风格,央企,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159961,深100ETF方正富邦,SZ,4273095.768,2026-05-13,2026-05-13 15:34:54+08:00,A股股票,行业主题,深100方正富邦,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159964,创业板ETF平安,SZ,7849327.6,2026-05-13,2026-05-13 15:34:27+08:00,A股股票,宽基,创业板平安,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159965,央视50ETF国联,SZ,463932.5,2026-05-13,2026-05-13 15:34:45+08:00,A股股票,行业主题,央视50国联,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159966,创业板价值ETF华夏,SZ,28866049.256,2026-05-13,2026-05-13 15:34:30+08:00,A股股票,宽基,创业板价值,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159967,创业板成长ETF华夏,SZ,581796746.372,2026-05-13,2026-05-13 15:34:18+08:00,A股股票,宽基,创业板成长,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159968,中证500ETF博时,SZ,11895373.866,2026-05-13,2026-05-13 15:34:21+08:00,A股股票,宽基,中证500,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159970,深100ETF工银,SZ,1873836.8,2026-05-13,2026-05-13 15:34:33+08:00,A股股票,行业主题,深100工银,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159971,创业板ETF富国,SZ,46325956.6,2026-05-13,2026-05-13 15:34:24+08:00,A股股票,宽基,创业板,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159973,民企ETF弘毅远方,SZ,1064839.2,2026-05-13,2026-05-13 15:34:57+08:00,A股股票,行业主题,民企弘毅远方,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159974,央企创新ETF富国,SZ,1742018.6,2026-05-13,2026-05-13 15:34:27+08:00,A股股票,风格,央企创新,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159975,深100ETF招商,SZ,8090985.1,2026-05-13,2026-05-13 15:34:36+08:00,A股股票,行业主题,深100招商,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159976,湾创ETF工银,SZ,268917.7,2026-05-13,2026-05-13 15:34:00+08:00,A股股票,行业主题,湾创工银,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159977,创业板ETF天弘,SZ,218512430.358,2026-05-13,2026-05-13 15:34:39+08:00,A股股票,宽基,创业板,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159980,有色ETF大成,SZ,981732471.482,2026-05-13,2026-05-13 15:34:27+08:00,A股股票,行业主题,有色大成,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159982,中证500ETF鹏华,SZ,16164929.525,2026-05-13,2026-05-13 15:34:30+08:00,A股股票,宽基,中证500鹏华,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159991,创业板大盘ETF招商,SZ,3655111.322,2026-05-13,2026-05-13 15:34:06+08:00,A股股票,宽基,创业板大盘招商,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159992,创新药ETF银华,SZ,692180576.935,2026-05-13,2026-05-13 15:34:33+08:00,A股股票,行业主题,创新药,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159993,证券ETF鹏华,SZ,123379512.1,2026-05-13,2026-05-13 15:34:09+08:00,A股股票,行业主题,证券鹏华,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159994,通信ETF银华,SZ,171599189.782,2026-05-13,2026-05-13 15:34:36+08:00,A股股票,行业主题,通信,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159995,芯片ETF华夏,SZ,1364864038.106,2026-05-13,2026-05-13 15:34:54+08:00,A股股票,行业主题,芯片,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159996,家电ETF国泰,SZ,64308515.897,2026-05-13,2026-05-13 15:34:57+08:00,A股股票,行业主题,家电,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159997,电子ETF天弘,SZ,82293516.21,2026-05-13,2026-05-13 15:34:42+08:00,A股股票,行业主题,电子,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159998,计算机ETF天弘,SZ,161750387.16,2026-05-13,2026-05-13 15:34:39+08:00,A股股票,行业主题,计算机,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510010,180治理ETF交银,SH,624178.0,2026-05-13,2026-05-13 16:11:52+08:00,A股股票,行业主题,180治理交银,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510020,超大盘ETF博时,SH,2385039.0,2026-05-13,2026-05-13 16:11:56+08:00,A股股票,行业主题,超大盘,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510030,价值ETF华宝,SH,4505372.0,2026-05-13,2026-05-13 16:11:44+08:00,A股股票,风格,价值,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510040,上证180ETF鹏华,SH,6386512.0,2026-05-13,2026-05-13 16:11:43+08:00,A股股票,行业主题,上证180鹏华,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510050,上证50ETF华夏,SH,4278442732.0,2026-05-13,2026-05-13 16:11:53+08:00,A股股票,宽基,上证50,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510060,央企ETF工银,SH,958977.0,2026-05-13,2026-05-13 16:11:49+08:00,A股股票,风格,央企工银,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510090,责任ETF建信,SH,35460.0,2026-05-13,2026-05-13 16:11:40+08:00,A股股票,行业主题,责任建信,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510100,上证50ETF易方达,SH,505069172.0,2026-05-13,2026-05-13 16:11:50+08:00,A股股票,宽基,上证50,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510130,上证中盘ETF易方达,SH,6033386.0,2026-05-13,2026-05-13 16:11:33+08:00,A股股票,行业主题,上证中盘,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510150,消费ETF招商,SH,29730416.0,2026-05-13,2026-05-13 16:11:50+08:00,A股股票,行业主题,消费招商,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510160,产业升级ETF南方,SH,1973059.0,2026-05-13,2026-05-13 16:11:58+08:00,A股股票,行业主题,产业升级,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510180,上证180ETF华安,SH,185673567.0,2026-05-13,2026-05-13 16:11:41+08:00,A股股票,行业主题,上证180华安,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510190,上证50ETF华安,SH,2295498.0,2026-05-13,2026-05-13 16:11:40+08:00,A股股票,宽基,上证50华安,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510200,上证券商ETF汇安,SH,2523837.0,2026-05-13,2026-05-13 16:11:53+08:00,A股股票,行业主题,上证券商汇安,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510210,上证指数ETF富国,SH,362630397.0,2026-05-13,2026-05-13 16:11:51+08:00,A股股票,行业主题,上证指数,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510230,金融ETF国泰,SH,96048889.0,2026-05-13,2026-05-13 16:11:35+08:00,A股股票,行业主题,金融,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510270,国企ETF中银,SH,6797290.0,2026-05-13,2026-05-13 16:11:35+08:00,A股股票,风格,国企中银,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510290,上证380ETF南方,SH,802807.0,2026-05-13,2026-05-13 16:11:44+08:00,A股股票,行业主题,上证380,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510300,沪深300ETF华泰柏瑞,SH,6331249194.0,2026-05-13,2026-05-13 16:11:42+08:00,A股股票,宽基,沪深300,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510310,沪深300ETF易方达,SH,3655828734.0,2026-05-13,2026-05-13 16:11:49+08:00,A股股票,宽基,沪深300,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510320,沪深300ETF中金,SH,31505681.0,2026-05-13,2026-05-13 16:12:00+08:00,A股股票,宽基,沪深300中金,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510330,沪深300ETF华夏,SH,2296783948.0,2026-05-13,2026-05-13 16:11:51+08:00,A股股票,宽基,沪深300,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510350,沪深300ETF工银,SH,30341505.0,2026-05-13,2026-05-13 16:11:36+08:00,A股股票,宽基,沪深300工银,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510360,沪深300ETF广发,SH,61163050.0,2026-05-13,2026-05-13 16:11:43+08:00,A股股票,宽基,沪深300,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510370,沪深300ETF兴业,SH,8595935.0,2026-05-13,2026-05-13 16:11:34+08:00,A股股票,宽基,沪深300兴业,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510380,沪深300ETF国寿,SH,2937368.0,2026-05-13,2026-05-13 16:11:56+08:00,A股股票,宽基,沪深300国寿,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510390,沪深300ETF平安,SH,10011699.0,2026-05-13,2026-05-13 16:11:38+08:00,A股股票,宽基,沪深300平安,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510410,资源ETF博时,SH,30520403.0,2026-05-13,2026-05-13 16:11:50+08:00,A股股票,行业主题,资源,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510500,中证500ETF南方,SH,4596156963.0,2026-05-13,2026-05-13 16:11:59+08:00,A股股票,宽基,中证500,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510510,中证500ETF广发,SH,71441257.0,2026-05-13,2026-05-13 16:11:52+08:00,A股股票,宽基,中证500,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510530,中证500ETF工银,SH,6874875.0,2026-05-13,2026-05-13 16:11:55+08:00,A股股票,宽基,中证500工银,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510550,中证500ETF方正富邦,SH,1482501.0,2026-05-13,2026-05-13 16:12:02+08:00,A股股票,宽基,中证500方正富邦,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510560,中证500ETF国寿,SH,3469189.0,2026-05-13,2026-05-13 16:11:38+08:00,A股股票,宽基,中证500国寿,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510570,中证500ETF兴业,SH,1881512.0,2026-05-13,2026-05-13 16:11:36+08:00,A股股票,宽基,中证500兴业,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510580,中证500ETF易方达,SH,75137848.0,2026-05-13,2026-05-13 16:11:36+08:00,A股股票,宽基,中证500,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510590,中证500ETF平安,SH,13633348.0,2026-05-13,2026-05-13 16:11:36+08:00,A股股票,宽基,中证500平安,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510600,上证50ETF申万菱信,SH,2834071.0,2026-05-13,2026-05-13 16:11:47+08:00,A股股票,宽基,上证50申万菱信,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510630,消费ETF华夏,SH,51056465.0,2026-05-13,2026-05-13 16:11:41+08:00,A股股票,行业主题,消费,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510650,金融地产ETF华夏,SH,3680687.0,2026-05-13,2026-05-13 16:11:44+08:00,A股股票,行业主题,金融地产,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510660,医药ETF华夏,SH,10322938.0,2026-05-13,2026-05-13 16:12:00+08:00,A股股票,行业主题,医药,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510670,上证180ETF华夏,SH,9446478.0,2026-05-13,2026-05-13 16:11:47+08:00,A股股票,行业主题,上证180,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510680,上证50ETF万家,SH,11276486.0,2026-05-13,2026-05-13 16:11:53+08:00,A股股票,宽基,上证50万家,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510710,上证50ETF博时,SH,2150095.0,2026-05-13,2026-05-13 16:12:02+08:00,A股股票,宽基,上证50,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510720,XD红利国企ETF国泰,SH,126244742.0,2026-05-13,2026-05-13 16:11:36+08:00,A股股票,风格,XD红利国企,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510760,上证指数ETF国泰,SH,98931286.0,2026-05-13,2026-05-13 16:11:42+08:00,A股股票,行业主题,上证指数,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510770,G60创新ETF申万菱信,SH,2192863.0,2026-05-13,2026-05-13 16:11:42+08:00,A股股票,行业主题,G60创新申万菱信,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510800,上证50ETF建信,SH,3205741.0,2026-05-13,2026-05-13 16:11:45+08:00,A股股票,宽基,上证50建信,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
510810,上海国企ETF汇添富,SH,3522966.0,2026-05-13,2026-05-13 16:11:53+08:00,A股股票,风格,上海国企,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
